sample_design,predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,target_year,predictor_join,target_join,ticker_identity_exact,t_to_t_plus_1_exact,assumed_available_at_regulatory_jalali,target_fiscal_year_end_t_plus_1_jalali,assumed_before_target_fiscal_year_end,timing_relation_violation,timing_eligible_for_analysis,timing_eligible_for_model,timing_exclusion_reason,target_value_source,financial_value_source,is_observed_publication_timestamp,row_silently_dropped
main_rule_a_primary,اردستان|1401,اردستان|1402,اردستان,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,خکمک|1398,خکمک|1399,خکمک,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,خکمک|1399,خکمک|1400,خکمک,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,خکمک|1400,خکمک|1401,خکمک,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,خکمک|1401,خکمک|1402,خکمک,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1393,ددام|1394,ددام,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1394,ددام|1395,ددام,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1395,ددام|1396,ددام,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1396,ددام|1397,ددام,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1397,ددام|1398,ددام,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1398,ددام|1399,ددام,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1399,ددام|1400,ددام,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1400,ددام|1401,ددام,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ددام|1401,ددام|1402,ددام,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,درازک|1399,درازک|1400,درازک,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,درازک|1400,درازک|1401,درازک,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,درازک|1401,درازک|1402,درازک,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1392,دروز|1393,دروز,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1393,دروز|1394,دروز,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1394,دروز|1395,دروز,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1395,دروز|1396,دروز,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1396,دروز|1397,دروز,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1397,دروز|1398,دروز,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1398,دروز|1399,دروز,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1399,دروز|1400,دروز,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1400,دروز|1401,دروز,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دروز|1401,دروز|1402,دروز,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1392,دسبحا|1393,دسبحا,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1393,دسبحا|1394,دسبحا,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1394,دسبحا|1395,دسبحا,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1395,دسبحا|1396,دسبحا,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1396,دسبحا|1397,دسبحا,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1397,دسبحا|1398,دسبحا,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1398,دسبحا|1399,دسبحا,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1399,دسبحا|1400,دسبحا,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1400,دسبحا|1401,دسبحا,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسبحا|1401,دسبحا|1402,دسبحا,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1393,دسینا|1394,دسینا,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1394,دسینا|1395,دسینا,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1395,دسینا|1396,دسینا,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1396,دسینا|1397,دسینا,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1397,دسینا|1398,دسینا,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1398,دسینا|1399,دسینا,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1399,دسینا|1400,دسینا,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1400,دسینا|1401,دسینا,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دسینا|1401,دسینا|1402,دسینا,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1393,دشیمی|1394,دشیمی,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1394,دشیمی|1395,دشیمی,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1395,دشیمی|1396,دشیمی,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1396,دشیمی|1397,دشیمی,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1397,دشیمی|1398,دشیمی,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1398,دشیمی|1399,دشیمی,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1399,دشیمی|1400,دشیمی,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1400,دشیمی|1401,دشیمی,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دشیمی|1401,دشیمی|1402,دشیمی,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1392,دیران|1393,دیران,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1393,دیران|1394,دیران,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1394,دیران|1395,دیران,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1395,دیران|1396,دیران,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1396,دیران|1397,دیران,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1397,دیران|1398,دیران,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1398,دیران|1399,دیران,1398,1399,one_to_one,one_to_one,true,true,1399-01-30,1399-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1399,دیران|1400,دیران,1399,1400,one_to_one,one_to_one,true,true,1400-01-30,1400-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1400,دیران|1401,دیران,1400,1401,one_to_one,one_to_one,true,true,1401-01-30,1401-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,دیران|1401,دیران|1402,دیران,1401,1402,one_to_one,one_to_one,true,true,1402-01-30,1402-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ذوب|1400,ذوب|1401,ذوب,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ذوب|1401,ذوب|1402,ذوب,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1392,رانفور|1393,رانفور,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1393,رانفور|1394,رانفور,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1394,رانفور|1395,رانفور,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1395,رانفور|1396,رانفور,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1396,رانفور|1397,رانفور,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1397,رانفور|1398,رانفور,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1398,رانفور|1399,رانفور,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1399,رانفور|1400,رانفور,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1400,رانفور|1401,رانفور,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رانفور|1401,رانفور|1402,رانفور,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1396,رمپنا|1397,رمپنا,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-01-31,false,true,false,false,regulatory_lag_not_before_target_fiscal_year_end,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1397,رمپنا|1398,رمپنا,1397,1398,one_to_one,one_to_one,true,true,1397-05-31,1398-01-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1398,رمپنا|1399,رمپنا,1398,1399,one_to_one,one_to_one,true,true,1398-05-31,1399-01-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1399,رمپنا|1400,رمپنا,1399,1400,one_to_one,one_to_one,true,true,1399-05-31,1400-01-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1400,رمپنا|1401,رمپنا,1400,1401,one_to_one,one_to_one,true,true,1400-05-31,1401-01-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,رمپنا|1401,رمپنا|1402,رمپنا,1401,1402,one_to_one,one_to_one,true,true,1401-05-31,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1392,زمگسا|1393,زمگسا,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1393,زمگسا|1394,زمگسا,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1394,زمگسا|1395,زمگسا,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1395,زمگسا|1396,زمگسا,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1396,زمگسا|1397,زمگسا,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1397,زمگسا|1398,زمگسا,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1398,زمگسا|1399,زمگسا,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1399,زمگسا|1400,زمگسا,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1400,زمگسا|1401,زمگسا,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زمگسا|1401,زمگسا|1402,زمگسا,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زپارس|1397,زپارس|1398,زپارس,1397,1398,one_to_one,one_to_one,true,true,1398-01-30,1398-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زپارس|1398,زپارس|1399,زپارس,1398,1399,one_to_one,one_to_one,true,true,1399-01-30,1399-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زپارس|1399,زپارس|1400,زپارس,1399,1400,one_to_one,one_to_one,true,true,1400-01-30,1400-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زپارس|1400,زپارس|1401,زپارس,1400,1401,one_to_one,one_to_one,true,true,1401-01-30,1401-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,زپارس|1401,زپارس|1402,زپارس,1401,1402,one_to_one,one_to_one,true,true,1402-01-30,1402-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,سآبیک|1401,سآبیک|1402,سآبیک,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1392,ساراب|1393,ساراب,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1393,ساراب|1394,ساراب,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1394,ساراب|1395,ساراب,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1395,ساراب|1396,ساراب,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1396,ساراب|1397,ساراب,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1397,ساراب|1398,ساراب,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1398,ساراب|1399,ساراب,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1399,ساراب|1400,ساراب,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1400,ساراب|1401,ساراب,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساراب|1401,ساراب|1402,ساراب,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساربیل|1393,ساربیل|1394,ساربیل,1393,1394,one_to_one,one_to_one,true,true,1394-01-30,1394-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساربیل|1394,ساربیل|1395,ساربیل,1394,1395,one_to_one,one_to_one,true,true,1395-01-30,1395-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساربیل|1395,ساربیل|1396,ساربیل,1395,1396,one_to_one,one_to_one,true,true,1396-01-30,1396-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساربیل|1396,ساربیل|1397,ساربیل,1396,1397,one_to_one,one_to_one,true,true,1397-01-30,1397-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_a_company_scope_robustness,ساربیل|1397,ساربیل|1398,ساربیل,1397,1398,one_to_one,one_to_one,true,true,1398-01-30,1398-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
